[ 2015-08-06T23:36:16+08:00 ] /index.php?s=/Login/index/ | INFO: Tag[ route_check ] --START--
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | INFO: Run ParseTemplate Behavior [ RunTime:0.023916s ]
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | INFO: Tag[ view_parse ] --END-- [ RunTime:0.024153s ]
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | INFO: Tag[ view_filter ] --START--
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | INFO: Run ContentReplace Behavior [ RunTime:0.035992s ]
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | INFO: Run TokenBuild Behavior [ RunTime:0.000441s ]
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000154s ]
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | INFO: Run ShowRuntime Behavior [ RunTime:0.000335s ]
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | INFO: Tag[ view_filter ] --END-- [ RunTime:0.037071s ]
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | INFO: Tag[ view_end ] --START--
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | INFO: Run ShowPageTrace Behavior [ RunTime:0.000357s ]
[ 2015-08-06T23:56:34+08:00 ] /index.php/Index/welcome | INFO: Tag[ view_end ] --END-- [ RunTime:0.000397s ]
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | INFO: Tag[ route_check ] --START--
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | INFO: Run CheckRoute Behavior [ RunTime:0.000580s ]
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | INFO: Tag[ route_check ] --END-- [ RunTime:0.000651s ]
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | INFO: Tag[ app_begin ] --START--
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001754s ]
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001816s ]
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | SQL: SHOW COLUMNS FROM `think_article` [ RunTime:0.002567s ]
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | SQL: SELECT COUNT(*) AS tp_count FROM `think_article` LIMIT 1   [ RunTime:0.000226s ]
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | SQL: SELECT `id`,`subject`,`zuozhe`,`opendate`,`wordss`,`kedabao`,`kdbqishu`,`author`,`lastmodifytime` FROM `think_article` ORDER BY id desc LIMIT 0,20   [ RunTime:0.000461s ]
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8] Undefined index: createtime ArticlefixAction.class.php 第 92 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8] A non well formed numeric value encountered ArticlefixAction.class.php 第 98 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8] Undefined index: createtime ArticlefixAction.class.php 第 92 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8] A non well formed numeric value encountered ArticlefixAction.class.php 第 98 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | INFO: Tag[ view_template ] --START--
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | INFO: Run LocationTemplate Behavior [ RunTime:0.000302s ]
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | INFO: Tag[ view_template ] --END-- [ RunTime:0.000387s ]
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | INFO: Tag[ view_parse ] --START--
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:37+08:00 ] /index.php/Articlefix | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
